ocel_id;ocel_time
print_w_tickettr26;2024-04-03 17:09:36
print_w_tickettr21;2024-04-03 17:10:39
print_w_tickettr49;2024-04-03 17:14:24
print_w_tickettr5;2024-04-03 17:55:30
print_w_tickettr12;2024-04-03 19:06:31
print_w_tickettr1;2024-04-03 19:38:40
print_w_tickettr9;2024-04-03 19:44:56
print_w_tickettr13;2024-04-03 20:27:26
print_w_tickettr24;2024-04-03 22:11:50
print_w_tickettr4;2024-04-04 07:30:39
print_w_tickettr22;2024-04-04 08:28:51
print_w_tickettr7;2024-04-04 09:26:35
print_w_tickettr14;2024-04-04 09:31:19
print_w_tickettr46;2024-04-04 09:43:52
print_w_tickettr37;2024-04-04 09:57:54
print_w_tickettr16;2024-04-04 10:12:45
print_w_tickettr6;2024-04-04 10:17:46
print_w_tickettr18;2024-04-04 10:27:26
print_w_tickettr2;2024-04-04 11:10:16
print_w_tickettr48;2024-04-04 11:10:47
print_w_tickettr39;2024-04-04 11:12:24
print_w_tickettr42;2024-04-04 11:42:49
print_w_tickettr33;2024-04-04 12:00:08
print_w_tickettr10;2024-04-04 12:22:11
print_w_tickettr27;2024-04-04 12:30:27
print_w_tickettr43;2024-04-04 13:54:09
print_w_tickettr25;2024-04-04 14:07:13
print_w_tickettr19;2024-04-04 15:43:28
print_w_tickettr34;2024-04-04 15:44:38
print_w_tickettr11;2024-04-04 15:45:22
print_w_tickettr36;2024-04-04 15:47:26
print_w_tickettr45;2024-04-04 15:56:24
print_w_tickettr38;2024-04-04 15:56:32
print_w_tickettr32;2024-04-04 15:57:59
print_w_tickettr17;2024-04-04 16:00:04
print_w_tickettr28;2024-04-04 16:00:41
print_w_tickettr20;2024-04-04 16:01:26
print_w_tickettr29;2024-04-04 16:32:54
print_w_tickettr41;2024-04-04 16:49:30
print_w_tickettr8;2024-04-04 16:51:58
print_w_tickettr40;2024-04-04 17:37:44
print_w_tickettr23;2024-04-04 19:27:12
print_w_tickettr30;2024-04-04 22:32:08
print_w_tickettr3;2024-04-05 07:57:04
print_w_tickettr6;2024-04-05 08:26:01
print_w_tickettr50;2024-04-05 08:33:44
print_w_tickettr49;2024-04-05 10:09:42
print_w_tickettr12;2024-04-05 10:18:05
print_w_tickettr4;2024-04-05 10:30:47
print_w_tickettr18;2024-04-05 10:42:07
print_w_tickettr15;2024-04-05 10:58:45
print_w_tickettr9;2024-04-05 12:10:49
print_w_tickettr46;2024-04-05 12:43:20
print_w_tickettr24;2024-04-05 13:32:35
print_w_tickettr26;2024-04-05 15:19:39
print_w_tickettr16;2024-04-05 15:20:51
print_w_tickettr35;2024-04-05 15:23:57
print_w_tickettr25;2024-04-05 16:04:53
print_w_tickettr1;2024-04-05 16:25:48
print_w_tickettr14;2024-04-05 16:50:34
print_w_tickettr44;2024-04-05 16:56:05
print_w_tickettr31;2024-04-05 17:13:04
print_w_tickettr48;2024-04-05 17:49:44
print_w_tickettr11;2024-04-05 18:01:24
print_w_tickettr13;2024-04-05 18:41:23
print_w_tickettr47;2024-04-05 19:35:40
print_w_tickettr21;2024-04-08 07:53:26
print_w_tickettr22;2024-04-08 07:59:58
print_w_tickettr2;2024-04-08 08:47:44
print_w_tickettr17;2024-04-08 09:40:10
print_w_tickettr5;2024-04-08 09:41:23
print_w_tickettr20;2024-04-08 09:50:27
print_w_tickettr43;2024-04-08 09:55:07
print_w_tickettr6;2024-04-08 10:34:17
print_w_tickettr8;2024-04-08 10:37:53
print_w_tickettr28;2024-04-08 10:48:31
print_w_tickettr27;2024-04-08 11:04:31
print_w_tickettr45;2024-04-08 11:19:22
print_w_tickettr19;2024-04-08 11:27:07
print_w_tickettr33;2024-04-08 11:35:30
print_w_tickettr42;2024-04-08 11:47:23
print_w_tickettr3;2024-04-08 11:50:13
print_w_tickettr37;2024-04-08 12:05:22
print_w_tickettr7;2024-04-08 12:32:26
print_w_tickettr50;2024-04-08 12:42:55
print_w_tickettr29;2024-04-08 13:44:31
print_w_tickettr39;2024-04-08 13:52:21
print_w_tickettr9;2024-04-08 14:51:22
print_w_tickettr30;2024-04-08 15:10:10
print_w_tickettr40;2024-04-08 15:34:21
print_w_tickettr23;2024-04-08 15:49:34
print_w_tickettr46;2024-04-08 15:49:41
print_w_tickettr11;2024-04-08 16:08:33
print_w_tickettr12;2024-04-08 16:35:51
print_w_tickettr16;2024-04-08 16:46:30
print_w_tickettr38;2024-04-08 17:13:04
print_w_tickettr25;2024-04-08 18:04:28
print_w_tickettr18;2024-04-08 18:23:58
print_w_tickettr32;2024-04-09 07:50:33
print_w_tickettr20;2024-04-09 08:07:42
print_w_tickettr13;2024-04-09 09:02:40
print_w_tickettr34;2024-04-09 09:17:09
print_w_tickettr35;2024-04-09 10:13:56
print_w_tickettr26;2024-04-09 10:36:34
print_w_tickettr6;2024-04-09 11:06:15
print_w_tickettr17;2024-04-09 11:11:34
print_w_tickettr15;2024-04-09 11:13:06
print_w_tickettr33;2024-04-09 11:31:10
print_w_tickettr36;2024-04-09 11:57:30
print_w_tickettr49;2024-04-09 12:22:49
print_w_tickettr48;2024-04-09 13:43:13
print_w_tickettr31;2024-04-09 14:34:13
print_w_tickettr22;2024-04-09 14:39:25
print_w_tickettr1;2024-04-09 14:41:23
print_w_tickettr8;2024-04-09 15:12:27
print_w_tickettr14;2024-04-09 15:27:31
print_w_tickettr28;2024-04-09 15:33:22
print_w_tickettr27;2024-04-09 15:58:15
print_w_tickettr45;2024-04-09 15:59:02
print_w_tickettr37;2024-04-09 16:13:39
print_w_tickettr21;2024-04-09 16:20:37
print_w_tickettr4;2024-04-09 16:24:13
print_w_tickettr44;2024-04-09 16:43:03
print_w_tickettr38;2024-04-09 16:44:13
print_w_tickettr39;2024-04-09 16:54:46
print_w_tickettr2;2024-04-09 17:27:22
print_w_tickettr29;2024-04-09 18:55:45
print_w_tickettr20;2024-04-09 19:03:46
print_w_tickettr41;2024-04-09 22:26:54
print_w_tickettr24;2024-04-09 22:43:42
print_w_tickettr47;2024-04-10 07:51:28
print_w_tickettr50;2024-04-10 08:50:37
print_w_tickettr5;2024-04-10 09:05:58
print_w_tickettr16;2024-04-10 09:48:42
print_w_tickettr23;2024-04-10 09:52:55
print_w_tickettr9;2024-04-10 09:55:15
print_w_tickettr40;2024-04-10 10:36:37
print_w_tickettr26;2024-04-10 10:39:43
print_w_tickettr3;2024-04-10 10:46:30
print_w_tickettr42;2024-04-10 10:51:06
print_w_tickettr13;2024-04-10 11:00:58
print_w_tickettr7;2024-04-10 11:04:46
print_w_tickettr43;2024-04-10 11:30:09
print_w_tickettr30;2024-04-10 11:58:30
print_w_tickettr11;2024-04-10 11:58:38
print_w_tickettr25;2024-04-10 12:58:38
print_w_tickettr22;2024-04-10 14:00:32
print_w_tickettr33;2024-04-10 14:19:54
print_w_tickettr12;2024-04-10 15:07:44
print_w_tickettr49;2024-04-10 15:44:25
print_w_tickettr46;2024-04-10 15:53:01
print_w_tickettr18;2024-04-10 16:07:47
print_w_tickettr8;2024-04-10 16:47:53
print_w_tickettr6;2024-04-10 17:00:58
print_w_tickettr1;2024-04-10 17:06:00
print_w_tickettr41;2024-04-10 17:08:41
print_w_tickettr39;2024-04-10 17:16:00
print_w_tickettr35;2024-04-10 17:47:04
print_w_tickettr17;2024-04-10 18:04:51
print_w_tickettr32;2024-04-10 18:21:03
print_w_tickettr45;2024-04-10 18:24:10
print_w_tickettr10;2024-04-10 21:39:23
print_w_tickettr34;2024-04-10 22:39:59
print_w_tickettr19;2024-04-10 23:32:26
print_w_tickettr2;2024-04-11 07:41:26
print_w_tickettr29;2024-04-11 10:12:35
print_w_tickettr23;2024-04-11 10:13:38
print_w_tickettr42;2024-04-11 10:35:25
print_w_tickettr16;2024-04-11 10:53:16
print_w_tickettr15;2024-04-11 10:54:41
print_w_tickettr38;2024-04-11 10:56:51
print_w_tickettr26;2024-04-11 11:04:53
print_w_tickettr36;2024-04-11 11:07:46
print_w_tickettr14;2024-04-11 11:14:24
print_w_tickettr21;2024-04-11 11:35:48
print_w_tickettr50;2024-04-11 11:57:43
print_w_tickettr48;2024-04-11 12:01:09
print_w_tickettr9;2024-04-11 12:19:52
print_w_tickettr24;2024-04-11 12:41:14
print_w_tickettr28;2024-04-11 12:42:03
print_w_tickettr47;2024-04-11 13:41:52
print_w_tickettr5;2024-04-11 14:47:28
print_w_tickettr13;2024-04-11 15:15:08
print_w_tickettr3;2024-04-11 15:28:41
print_w_tickettr4;2024-04-11 15:29:23
print_w_tickettr40;2024-04-11 16:14:49
print_w_tickettr31;2024-04-11 16:43:20
print_w_tickettr27;2024-04-11 21:50:42
print_w_tickettr37;2024-04-11 22:11:39
print_w_tickettr44;2024-04-11 22:52:08
print_w_tickettr7;2024-04-12 07:28:47
print_w_tickettr20;2024-04-12 10:39:04
print_w_tickettr43;2024-04-12 14:20:50
